sample_id,post_id,hashtag,label
1902,solotravel_0009.png,#혼여행추천,4
1903,solotravel_0009.png,#혼자여행,5
1904,solotravel_0010.png,#충칭,2
1905,solotravel_0012.png,#광주,4
1906,solotravel_0012.png,#광주여행,4
1907,solotravel_0012.png,#국내여행,3
1908,solotravel_0012.png,#혼여행,3
1909,solotravel_0012.png,#광주_유리릭,2
1910,solotravel_0015.png,#부산,5
1911,solotravel_0015.png,#부산여행,5
1912,solotravel_0015.png,#국내여행,4
1913,solotravel_0015.png,#부산카페,2
1914,solotravel_0015.png,#부산맛집,3
1915,solotravel_0018.png,#혼여행,2
1916,solotravel_0018.png,#스트리트사진,3
1917,solotravel_0018.png,#꽃사진,5
1918,solotravel_0018.png,#도시기록,3
1919,solotravel_0018.png,#봄,4
1920,solotravel_0020.png,#혼여행기록집,5
1921,solotravel_0020.png,#혼여행,5
1922,solotravel_0020.png,#여행,5
1923,solotravel_0020.png,#책,5
1924,solotravel_0020.png,#취미,3
1925,solotravel_0021.png,#혼여행,5
1926,solotravel_0021.png,#나혼자,5
1927,solotravel_0022.png,#혼여행,2
1928,solotravel_0022.png,#혼여행지추천,2
1929,solotravel_0022.png,#혼자여행,3
1930,solotravel_0023.png,#오사카,5
1931,solotravel_0023.png,#오사카여행,5
1932,solotravel_0023.png,#일본여행,5
1933,solotravel_0023.png,#혼여행,3
1934,solotravel_0023.png,#여행일기,3
1935,solotravel_0025.png,#혼여행,5
1936,solotravel_0026.png,#여행에미치다,4
1937,solotravel_0026.png,#대구여행,5
1938,solotravel_0026.png,#혼여행,4
1939,solotravel_0026.png,#혼여행지추천,4
1940,solotravel_0026.png,#국내여행,4
1941,solotravel_0027.png,#혼여행가이드북,5
1942,solotravel_0027.png,#혼여행,5
1943,solotravel_0027.png,#혼여행러,3
1944,solotravel_0027.png,#혼여행코스,2
1945,solotravel_0027.png,#여행전자책,4
1946,solotravel_0029.png,#대전여행,4
1947,solotravel_0029.png,#혼여행,5
1948,solotravel_0031.png,#혼자여행,5
1949,solotravel_0031.png,#여행,4
1950,solotravel_0031.png,#일상,3
1951,solotravel_0031.png,#혼여행,5
1952,solotravel_0031.png,#자유,4
1953,solotravel_0031.png,#해방감,3
1954,solotravel_0033.png,#공주여행,5
1955,solotravel_0033.png,#공주맛집,2
1956,solotravel_0033.png,#공주카페,3
1957,solotravel_0033.png,#미니브이로그,4
1958,solotravel_0033.png,#직장인일상,3
1959,solotravel_0035.png,#묵호,1
1960,solotravel_0035.png,#묵호여행,1
1961,solotravel_0035.png,#혼자여행,2
1962,solotravel_0035.png,#혼여,2
1963,solotravel_0035.png,#여행,2
1964,solotravel_0037.png,#묵호여행,5
1965,solotravel_0037.png,#묵호,4
1966,solotravel_0037.png,#묵호맛집,2
1967,solotravel_0037.png,#혼여행,5
1968,solotravel_0038.png,#혼여행,3
1969,solotravel_0038.png,#여수여행,2
1970,solotravel_0038.png,#향일암,2
1971,solotravel_0038.png,#바다사진,5
1972,solotravel_0038.png,#풍경사진,5
1973,solotravel_0039.png,#수리코,5
1974,solotravel_0039.png,#산세라,2
1975,solotravel_0039.png,#소리소문,2
1976,solotravel_0039.png,#금오름,2
1977,solotravel_0039.png,#세미소,2
1978,solotravel_0039.png,#제주,5
1979,solotravel_0039.png,#제주여행,4
1980,solotravel_0039.png,#제주도여행,4
1981,solotravel_0039.png,#제주여행코스,5
1982,solotravel_0039.png,#제주특별자치도관광협회,2
1983,solotravel_0039.png,#여기바로제주,2
1984,solotravel_0039.png,#트립메이트,3
1985,solotravel_0040.png,#주재담은_국내,2
1986,solotravel_0040.png,#보조배터리,3
1987,solotravel_0040.png,#여행필수템,4
1988,solotravel_0040.png,#여행꿀템,3
1989,solotravel_0040.png,#커플여행,2
1990,solotravel_0040.png,#뚜벅이,4
1991,solotravel_0040.png,#당일치기,5
1992,solotravel_0040.png,#혼여행,2
1993,solotravel_0041.png,#일본여행,1
1994,solotravel_0041.png,#일본소도시,1
1995,solotravel_0041.png,#기타큐슈,1
1996,solotravel_0041.png,#모지코,1
1997,solotravel_0041.png,#혼여행,2
1998,solotravel_0041.png,#진에어,1
1999,solotravel_0042.png,#종강,5
2000,solotravel_0042.png,#대학생여행지,5
2001,solotravel_0042.png,#여행,5
2002,solotravel_0042.png,#힐링,4
2003,solotravel_0042.png,#국내여행,4
2004,solotravel_0043.png,#기타큐슈,5
2005,solotravel_0043.png,#일본소도시,5
2006,solotravel_0043.png,#일본여행,5
2007,solotravel_0043.png,#진에어,2
2008,solotravel_0043.png,#혼여행,5
2009,solotravel_0044.png,#바다여행,5
2010,solotravel_0044.png,#동해바다,4
2011,solotravel_0044.png,#혼여행,5
2012,solotravel_0046.png,#이슈,2
2013,solotravel_0046.png,#트렌드,2
2014,solotravel_0046.png,#화제,2
2015,solotravel_0046.png,#여행,4
2016,solotravel_0046.png,#국내여행,4
2017,solotravel_0046.png,#여행꿀팁,3
2018,solotravel_0046.png,#여행코스,2
2019,solotravel_0046.png,#국내여행지,4
2020,solotravel_0046.png,#여행지추천,4
2021,solotravel_0046.png,#혼자여행,5
2022,solotravel_0046.png,#혼여행,5
2023,solotravel_0046.png,#국내혼자여행,5
2024,solotravel_0046.png,#혼밥,3
2025,solotravel_0046.png,#혼카,1
2026,solotravel_0046.png,#여행스타그램,3
2027,solotravel_0047.png,#혼여행,4
2028,solotravel_0047.png,#일본여행,5
2029,solotravel_0047.png,#일본사가,2
2030,solotravel_0047.png,#사가현,3
2031,solotravel_0047.png,#다케오신사,2
2032,solotravel_0047.png,#다케오신사녹나무,2
2033,solotravel_0047.png,#3천살,3
2034,solotravel_0047.png,#서른즈음에,3
2035,solotravel_0047.png,#좋아요,1
2036,solotravel_0047.png,#인스타그램,1
2037,solotravel_0047.png,#likeforlike,1
2038,solotravel_0048.png,#아이유,5
2039,solotravel_0048.png,#아이유혼자여행후기,5
2040,solotravel_0048.png,#아이유여행,5
2041,solotravel_0048.png,#혼자여행,4
2042,solotravel_0048.png,#혼여행,4
2043,solotravel_0048.png,#이지은,5
2044,solotravel_0048.png,#유애나,3
2045,solotravel_0048.png,#IU,5
2046,solotravel_0048.png,#LeeJieun,5
2047,solotravel_0048.png,#아이돌,4
2048,solotravel_0048.png,#kpop,4
2049,solotravel_0048.png,#kpopidol,4
2050,solotravel_0048.png,#idol,5
2051,solotravel_0048.png,#idolissue,2
2052,solotravel_0049.png,#대구여행,5
2053,solotravel_0049.png,#동성로카페,1
2054,solotravel_0049.png,#대구맛집,2
2055,solotravel_0049.png,#대구카페,4
2056,solotravel_0049.png,#대구소품샵,5
2057,solotravel_0050.png,#달변가영,2
2058,solotravel_0051.png,#묵호,5
2059,solotravel_0051.png,#아이띵소,3
2060,solotravel_0051.png,#언피니시드릴레이,4
2061,solotravel_0052.png,#팔로우이벤트,1
2062,solotravel_0052.png,#나홀로여행지,3
2063,solotravel_0052.png,#투어비스,5
2064,solotravel_0052.png,#tourvis,5
2065,solotravel_0052.png,#여행지추천,3
2066,solotravel_0054.png,#혼여행,5
2067,solotravel_0054.png,#여행지추천,3
2068,solotravel_0054.png,#국내여행지,3
2069,solotravel_0055.png,#목포,4
2070,solotravel_0055.png,#목포여행,4
2071,solotravel_0055.png,#국내여행,4
2072,solotravel_0055.png,#혼여행,3
2073,solotravel_0055.png,#목포_유리릭,2
2074,solotravel_0057.png,#제작지원,2
2075,solotravel_0057.png,#영덕혼자가기좋은공간,5
2076,solotravel_0059.png,#주재담은_공주,5
2077,solotravel_0059.png,#주재담은_국내,4
2078,solotravel_0059.png,#국내여행,5
2079,solotravel_0059.png,#공주,5
2080,solotravel_0059.png,#뚜벅이,3
2081,solotravel_0059.png,#커플여행,2
2082,solotravel_0059.png,#당일치기,5
2083,solotravel_0061.png,#삼각대,2
2084,solotravel_0061.png,#마크제트,1
2085,solotravel_0061.png,#오사카,1
2086,solotravel_0061.png,#오사카여행,1
2087,solotravel_0061.png,#인생샷,4
2088,solotravel_0061.png,#혼여행,4
2089,solotravel_0061.png,#혼자여행,3
2090,solotravel_0061.png,#여행준비물,2
2091,solotravel_0061.png,#여행용품,3
2092,solotravel_0061.png,#사진팁,3
2093,solotravel_0061.png,#사진꿀팁,3
2094,solotravel_0061.png,#osaka,1
2095,solotravel_0061.png,#大阪,1
2096,solotravel_0062.png,#광고,5
2097,solotravel_0063.png,#묵호,5
2098,solotravel_0063.png,#묵호여행,5
2099,solotravel_0063.png,#혼여행,4
2100,solotravel_0063.png,#혼자여행,4
2101,solotravel_0063.png,#강원도여행,5
2102,solotravel_0063.png,#감성여행,4
2103,solotravel_0063.png,#친구와함께,2
2104,solotravel_0063.png,#당일치기,2
2105,solotravel_0063.png,#당일치기여행,2
2106,solotravel_0063.png,#동해여행,4
2107,solotravel_0064.png,#제주도,2
2108,solotravel_0064.png,#제주,2
2109,solotravel_0064.png,#제주가볼만한곳,3
2110,solotravel_0064.png,#혼여행,4
2111,solotravel_0065.png,#주재담은_국내,4
2112,solotravel_0065.png,#주재담은_공주,5
2113,solotravel_0065.png,#여행,4
2114,solotravel_0065.png,#국내여행,4
2115,solotravel_0065.png,#인구소멸지역,5
2116,solotravel_0066.png,#해외여행,4
2117,solotravel_0066.png,#혼자여행,4
2118,solotravel_0066.png,#혼여행,5
2119,solotravel_0066.png,#혼여행지추천,3
2120,solotravel_0066.png,#혼여행지,3
2121,solotravel_0067.png,#동해,5
2122,solotravel_0067.png,#묵호,5
2123,solotravel_0067.png,#여행기록,4
2124,solotravel_0067.png,#힐링여행,4
2125,solotravel_0067.png,#휴학생,3
2126,solotravel_0068.png,#혼자여행,5
2127,solotravel_0068.png,#혼여,5
2128,solotravel_0068.png,#혼여행,5
2129,solotravel_0068.png,#국내여행,4
2130,solotravel_0068.png,#부산,2
2131,solotravel_0068.png,#전주,2
2132,solotravel_0068.png,#경주,1
2133,solotravel_0068.png,#대전,2
2134,solotravel_0068.png,#묵호,2
2135,solotravel_0068.png,#중간고사,2
2136,solotravel_0068.png,#대학생,2
2137,solotravel_0068.png,#성공회대,2
2138,solotravel_0068.png,#성공회대학교,2
2139,solotravel_0068.png,#SKHU,1
2140,solotravel_0069.png,#충주여행,5
2141,solotravel_0069.png,#충주명소,4
2142,solotravel_0069.png,#충주혼여행,5
2143,solotravel_0069.png,#잔풀,1
2144,solotravel_0069.png,#빈칸,1
2145,solotravel_0069.png,#선물의집라곰,1
2146,solotravel_0069.png,#빈틈상점,2
2147,solotravel_0069.png,#심향,1
2148,solotravel_0069.png,#카운트온,2
2149,solotravel_0069.png,#옥수수에반하다,1
2150,solotravel_0069.png,#순대만두골목,1
2151,solotravel_0070.png,#도쿄여행,2
2152,solotravel_0070.png,#후지산,5
2153,solotravel_0070.png,#혼여행,5
2154,solotravel_0071.png,#다카마쓰,2
2155,solotravel_0071.png,#여행,4
2156,solotravel_0071.png,#대구미용실,2
2157,solotravel_0071.png,#대구레이어드컷,2
2158,solotravel_0071.png,#월성동미용실,2
2159,solotravel_0074.png,#부여당일치기,4
2160,solotravel_0074.png,#충남방문의해,4
2161,solotravel_0074.png,#충어가_여행,2
2162,solotravel_0074.png,#국내여행,3
2163,solotravel_0074.png,#부여여행,4
2164,solotravel_0074.png,#당일치기코스,4
2165,solotravel_0075.png,#세발서점,5
2166,solotravel_0075.png,#서점,5
2167,solotravel_0075.png,#여행,5
2168,solotravel_0075.png,#속초여행,4
2169,solotravel_0075.png,#속초책방,5
2170,solotravel_0075.png,#여행지추천,4
2171,solotravel_0075.png,#여행지,4
2172,solotravel_0075.png,#속초데이트코스,2
2173,solotravel_0075.png,#속초가볼만한곳,4
2174,solotravel_0075.png,#이색데이트코스,3
2175,solotravel_0075.png,#혼여행,3
2176,solotravel_0076.png,#혼여행,5
2177,solotravel_0076.png,#나혼자,5
2178,solotravel_0076.png,#혼자여행,5
2179,solotravel_0077.png,#동해,2
2180,solotravel_0077.png,#동해여행,1
2181,solotravel_0077.png,#바다,1
2182,solotravel_0077.png,#혼여행,1
2183,solotravel_0077.png,#버스투어,1
2184,solotravel_0079.png,#묵호,5
2185,solotravel_0079.png,#힐링,4
2186,solotravel_0079.png,#혼자여행,4
2187,solotravel_0079.png,#꿀팁,3
2188,solotravel_0079.png,#동해,3
2189,solotravel_0081.png,#공주여행,5
2190,solotravel_0081.png,#혼여행,5
2191,solotravel_0081.png,#뚜벅이,3
2192,solotravel_0081.png,#체대생,4
2193,solotravel_0081.png,#일탈,3
2194,solotravel_0082.png,#대학생,5
2195,solotravel_0082.png,#혼여행,4
2196,solotravel_0082.png,#유럽여행,5
2197,solotravel_0082.png,#창원,1
2198,solotravel_0082.png,#제주도,1
2199,solotravel_0083.png,#주재담은_국내,3
2200,solotravel_0083.png,#여행,4
2201,solotravel_0083.png,#국내여행,4
2202,solotravel_0083.png,#당일치기,5
2203,solotravel_0083.png,#소도시,2
2204,solotravel_0084.png,#충북제천,4
2205,solotravel_0084.png,#제천,5
2206,solotravel_0084.png,#충북카페,4
2207,solotravel_0084.png,#제천카페,4
2208,solotravel_0084.png,#혼여행,5
2209,solotravel_0086.png,#묵호,1
2210,solotravel_0086.png,#묵호여행,1
2211,solotravel_0086.png,#묵호당일치기,2
2212,solotravel_0086.png,#동해여행,1
2213,solotravel_0086.png,#강원도당일치기,1
2214,solotravel_0087.png,#영월여행,4
2215,solotravel_0087.png,#혼여행,5
2216,solotravel_0087.png,#촌캉스,5
2217,solotravel_0087.png,#동강막걸리,5
2218,solotravel_0087.png,#탐나는레이,2
2219,solotravel_0089.png,#혼카페,5
2220,solotravel_0089.png,#혼여행,4
2221,solotravel_0089.png,#혼자놀기,4
2222,solotravel_0089.png,#서울카페,5
2223,solotravel_0090.png,#여행,5
2224,solotravel_0090.png,#1인여행,5
2225,solotravel_0090.png,#혼여행,5
2226,solotravel_0090.png,#혼자여행,4
2227,solotravel_0090.png,#여행꿀팁,3
2228,solotravel_0090.png,#혼자,4
2229,solotravel_0090.png,#이슈,1
2230,solotravel_0090.png,#해외,2
2231,solotravel_0091.png,#전주여행,4
2232,solotravel_0091.png,#전주여행코스,5
2233,solotravel_0091.png,#전주혼여행,5
2234,solotravel_0091.png,#전주가볼만한곳,3
2235,solotravel_0091.png,#전주핫플,3
2236,solotravel_0096.png,#전주여행,5
2237,solotravel_0096.png,#전주혼여행,5
2238,solotravel_0096.png,#전주가볼만한곳,4
2239,solotravel_0096.png,#전주여행코스,2
2240,solotravel_0096.png,#국내여행지추천,3
2241,solotravel_0097.png,#혼여행,4
2242,solotravel_0097.png,#혼여,5
2243,solotravel_0097.png,#국내여행,4
2244,solotravel_0099.png,#여행다꾸,5
2245,solotravel_0099.png,#여행기록✏️,4
2246,solotravel_0099.png,#혼여행,5
2247,solotravel_0099.png,#다이어리,5
2248,solotravel_0099.png,#스크랩,2
2249,travel_0001.png,#travel,4
2250,travel_0001.png,#busan,5
2251,travel_0001.png,#korean,2
2252,travel_0001.png,#부산,5
2253,travel_0002.png,#안동여행,5
2254,travel_0002.png,#안동,5
2255,travel_0002.png,#안동맛집,4
2256,travel_0002.png,#안동카페,2
2257,travel_0002.png,#안동가볼만한곳,4
2258,travel_0003.png,#당일치기,5
2259,travel_0003.png,#당일치기여행,5
2260,travel_0003.png,#여행추천,3
2261,travel_0003.png,#여행지추천,3
2262,travel_0003.png,#개강,2
2263,travel_0004.png,#여름방학여행,5
2264,travel_0004.png,#국내여행지추천,3
2265,travel_0004.png,#여름휴가,5
2266,travel_0004.png,#방학계획,4
2267,travel_0004.png,#여름휴가준비,3
2268,travel_0005.png,#일본,5
2269,travel_0005.png,#후쿠오카,1
2270,travel_0005.png,#유후인,1
2271,travel_0005.png,#벳부,2
2272,travel_0005.png,#소도시,4
2273,travel_0005.png,#여행,4
2274,travel_0005.png,#대학생,2
2275,travel_0005.png,#라무네,1
2276,travel_0005.png,#오오티디,2
2277,travel_0005.png,#룩북,2
2278,travel_0005.png,#에이블리,1
2279,travel_0007.png,#큐레이션,3
2280,travel_0007.png,#사진포즈,4
2281,travel_0009.png,#여행,5
2282,travel_0009.png,#여행코디,4
2283,travel_0009.png,#여름,4
2284,travel_0009.png,#휴가,4
2285,travel_0012.png,#부산여행,5
2286,travel_0012.png,#부산여행코스추천,3
2287,travel_0012.png,#부산여행지추천,4
2288,travel_0012.png,#부산여행지,4
2289,travel_0012.png,#부산여행코스,4
2290,travel_0013.png,#dailylook,3
2291,travel_0013.png,#ootd,4
2292,travel_0013.png,#selfie,2
2293,travel_0013.png,#france,5
2294,travel_0013.png,#셀스타그램,2
2295,travel_0013.png,#데일리,3
2296,travel_0013.png,#일상,3
2297,travel_0013.png,#항공과,1
2298,travel_0013.png,#effieltower,5
2299,travel_0013.png,#가로수길,1
2300,travel_0013.png,#유럽,5
2301,travel_0013.png,#부산,1
2302,travel_0013.png,#좋아요,2
2303,travel_0013.png,#맞팔,1
2304,travel_0013.png,#소통,2
2305,travel_0013.png,#여행,4
2306,travel_0013.png,#좋반,1
2307,travel_0013.png,#유럽여행,5
2308,travel_0013.png,#팔로우,1
2309,travel_0013.png,#paris,5
2310,travel_0013.png,#인친,1
2311,travel_0013.png,#가을코디,4
2312,travel_0013.png,#한남동,1
2313,travel_0013.png,#성수,1
2314,travel_0013.png,#서촌,2
2315,travel_0013.png,#파리,5
2316,travel_0013.png,#프랑스,5
2317,travel_0013.png,#파리여행,4
2318,travel_0013.png,#에펠타워,5
2319,travel_0013.png,#마르스광장,1
2320,travel_0015.png,#여행일기,5
2321,travel_0018.png,#reels,2
2322,travel_0018.png,#switzerland,1
2323,travel_0018.png,#스위스,1
2324,travel_0018.png,#여행,2
2325,travel_0018.png,#피르스트,1
2326,travel_0018.png,#🇨🇭,1
2327,travel_0019.png,#해외여행,4
2328,travel_0019.png,#튀르키예,5
2329,travel_0019.png,#터키,5
2330,travel_0019.png,#터키여행,4
2331,travel_0020.png,#소도시여행,5
2332,travel_0020.png,#여행,5
2333,travel_0020.png,#당일치기여행,4
2334,travel_0020.png,#여행명소,3
2335,travel_0022.png,#여행,5
2336,travel_0022.png,#국내여행,4
2337,travel_0022.png,#국내여행지,4
2338,travel_0022.png,#여행지,4
2339,travel_0022.png,#계절별여행,3
2340,travel_0022.png,#계절별,2
2341,travel_0022.png,#계절,2
2342,travel_0022.png,#봄여행,2
2343,travel_0022.png,#여름여행,4
2344,travel_0022.png,#가을여행,2
2345,travel_0022.png,#겨울여행,1
2346,travel_0022.png,#월별,3
2347,travel_0022.png,#월별여행,3
2348,travel_0022.png,#월,3
2349,travel_0022.png,#월여행,3
2350,travel_0023.png,#여행,4
2351,travel_0023.png,#스위스,5
2352,travel_0023.png,#유럽,5
2353,travel_0023.png,#해외여행,4
2354,travel_0026.png,#소도시,5
2355,travel_0029.png,#알프스감성,5
2356,travel_0029.png,#힐링웰니스,4
2357,travel_0029.png,#지베르니감성,2
2358,travel_0029.png,#트렌디로컬,3
2359,travel_0029.png,#사막체험,1
2360,travel_0031.png,#항공지원,4
2361,travel_0031.png,#에어프레미아,5
2362,travel_0031.png,#anotherpremium,2
2363,travel_0031.png,#뉴욕,1
2364,travel_0031.png,#EWR,1
2365,travel_0031.png,#뉴욕여행,2
2366,travel_0031.png,#Newyork,2
2367,travel_0031.png,#뉴욕항공권,1
2368,travel_0031.png,#Newyork여행,2
2369,travel_0032.png,#여행지추천,5
2370,travel_0032.png,#국내여행지추천,5
2371,travel_0032.png,#여행코스,4
2372,travel_0032.png,#국내여행,5
2373,travel_0032.png,#여름휴가,4
2374,travel_0033.png,#여행릴스,1
2375,travel_0033.png,#우정릴스,2
2376,travel_0033.png,#상해,2
2377,travel_0034.png,#데패뉴셀럽,2
2378,travel_0034.png,#수지,5
2379,travel_0034.png,#suzy,5
2380,travel_0034.png,#프라하여행,4
2381,travel_0036.png,#일본,1
2382,travel_0036.png,#일본여행,1
2383,travel_0036.png,#도쿄,1
2384,travel_0038.png,#대마도여행,4
2385,travel_0038.png,#대마도당일치기,5
2386,travel_0038.png,#대마도버스투어,5
2387,travel_0038.png,#티엔티부산,3
2388,travel_0038.png,#노바호,1
2389,travel_0043.png,#국내,5
2390,travel_0043.png,#국내여행,4
2391,travel_0043.png,#당일치기여행,3
2392,travel_0044.png,#기장,4
2393,travel_0044.png,#부산여행,4
2394,travel_0044.png,#우정여행,5
2395,travel_0045.png,#여행에미치다,3
2396,travel_0045.png,#여행,5
2397,travel_0045.png,#해외여행,1
2398,travel_0045.png,#수능,3
2399,travel_0045.png,#수험생여행,3
2400,travel_0045.png,#수험생,3
2401,travel_0045.png,#제주도,1
2402,travel_0045.png,#부산,1
2403,travel_0045.png,#속초,1
2404,travel_0045.png,#인천,1
2405,travel_0045.png,#경주,1
2406,travel_0045.png,#대전,1
2407,travel_0046.png,#제천맛집,4
2408,travel_0046.png,#충북맛집,4
2409,travel_0046.png,#가족여행,5
2410,travel_0046.png,#제천여행,5
2411,travel_0046.png,#제천카페,5
2412,travel_0046.png,#의림지카페,1
2413,travel_0046.png,#제천국제음악영화제,3
2414,travel_0046.png,#카페투어,4
2415,travel_0046.png,#디저트투어,2
2416,travel_0047.png,#마그넷,1
2417,travel_0047.png,#여행,5
2418,travel_0047.png,#스토리,4
2419,travel_0047.png,#스꾸,2
2420,travel_0047.png,#해외여행,3
2421,travel_0048.png,#삼척여행,5
2422,travel_0048.png,#강원도여행,4
2423,travel_0048.png,#국내여행,4
2424,travel_0048.png,#삼척,5
2425,travel_0049.png,#팡팡이_몽골,3
2426,travel_0049.png,#협업,2
2427,travel_0049.png,#몽골여행,5
2428,travel_0049.png,#몽골,5
2429,travel_0049.png,#여행,4
2430,travel_0049.png,#데일리몽골리아,2
2431,travel_0049.png,#몽골여행🇲🇳,5
2432,travel_0049.png,#mongolia,5
2433,travel_0049.png,#mongoliatravel,5
2434,travel_0049.png,#travel,4
2435,travel_0049.png,#몽골투어,5
2436,travel_0050.png,#사진,5
2437,travel_0050.png,#사진포즈,4
2438,travel_0050.png,#포즈꿀팁,3
2439,travel_0050.png,#여행감성,3
2440,travel_0050.png,#여행사진,4
2441,travel_0051.png,#영국,5
2442,travel_0051.png,#캔터베리,5
2443,travel_0051.png,#웨스트게이트가든즈,5
2444,travel_0051.png,#여기서행복할것,4
2445,travel_0051.png,#여기서행복할것_해외,3
2446,travel_0051.png,#여기서행복할것_영국,5
2447,travel_0051.png,#behappyhere,4
2448,travel_0051.png,#여행,4
2449,travel_0051.png,#해외,5
2450,travel_0051.png,#해외여행,5
2451,travel_0051.png,#해외여행꿀팁,2
2452,travel_0051.png,#여행추천,3
2453,travel_0051.png,#여행지추천,4
2454,travel_0051.png,#여행꿀팁,2
2455,travel_0051.png,#영국여행,5
2456,travel_0051.png,#캔터베리여행,4
2457,travel_0051.png,#英国,5
2458,travel_0051.png,#英国旅行,5
2459,travel_0051.png,#England,5
2460,travel_0051.png,#여행여기서행복할것,4
2461,travel_0053.png,#후쿠오카,2
2462,travel_0053.png,#여행,4
2463,travel_0053.png,#우정여행,2
2464,travel_0053.png,#fukuoka,2
2465,travel_0053.png,#travel,3
2466,travel_0053.png,#reels,2
2467,travel_0053.png,#먹방,2
2468,travel_0056.png,#컨센트릭새마을,2
2469,travel_0056.png,#오징어난전,4
2470,travel_0056.png,#송지호해수욕장,3
2471,travel_0056.png,#백촌막국수,1
2472,travel_0056.png,#육구방앗간,1
2473,travel_0057.png,#커플릴스,2
2474,travel_0057.png,#여행릴스,5
2475,travel_0057.png,#우정릴스,4
2476,travel_0057.png,#fyp,2
2477,travel_0057.png,#couplegoals,2
2478,travel_0058.png,#일본여행,5
2479,travel_0058.png,#도쿄여행,5
2480,travel_0058.png,#fyp,2
2481,travel_0058.png,#tokyo,5
2482,travel_0058.png,#photos,3
2483,travel_0059.png,#트립앤라이프,5
2484,travel_0059.png,#청춘,4
2485,travel_0059.png,#여행,4
2486,travel_0061.png,#nhatrang,1
2487,travel_0061.png,#theanam,1
2488,travel_0061.png,#muine,2
2489,travel_0061.png,#whitesanddunes,1
2490,travel_0061.png,#redsanddunes,1
2491,travel_0061.png,#fairystream,2
2492,travel_0061.png,#desert,1
2493,travel_0061.png,#vinperl,2
2494,travel_0061.png,#ponagar,1
2495,travel_0061.png,#travelphotography,4
2496,travel_0061.png,#reels,2
2497,travel_0061.png,#나트랑,1
2498,travel_0061.png,#나트랑여행,1
2499,travel_0061.png,#더아남리조트,1
2500,travel_0061.png,#무이네,1
2501,travel_0061.png,#무이네사막,1
2502,travel_0061.png,#화이트샌듄,1
2503,travel_0061.png,#레드샌듄,1
2504,travel_0061.png,#요정의샘물,1
2505,travel_0061.png,#무이네지프투어,1
2506,travel_0061.png,#빈펄랜드,2
2507,travel_0061.png,#포나가르사원,1
2508,travel_0061.png,#여행,3
2509,travel_0061.png,#여행스타그램,3
2510,travel_0061.png,#릴스,2
2511,travel_0061.png,#여행릴스,2
2512,travel_0062.png,#대부도,5
2513,travel_0062.png,#대부도여행,5
2514,travel_0062.png,#대부도여행코스,5
2515,travel_0062.png,#대부도해물파전,5
2516,travel_0062.png,#안산가볼만한곳,3
2517,travel_0063.png,#taiwan,2
2518,travel_0063.png,#taichung,1
2519,travel_0063.png,#travel,2
2520,travel_0063.png,#friendship,2
2521,travel_0063.png,#여행릴스,2
2522,travel_0066.png,#제작지원,1
2523,travel_0066.png,#잘츠부르크,1
2524,travel_0066.png,#bruckfusch,1
2525,travel_0066.png,#zellamseekaprun,1
2526,travel_0066.png,#grossglockner,1
2527,travel_0067.png,#촌캉스,5
2528,travel_0067.png,#여행,5
2529,travel_0067.png,#여름,3
2530,travel_0067.png,#친구,5
2531,travel_0069.png,#니스여행,4
2532,travel_0069.png,#프랑스,5
2533,travel_0069.png,#유럽여행,4
2534,travel_0069.png,#휴양지,5
2535,travel_0071.png,#스위스,5
2536,travel_0071.png,#스위스숙소,5
2537,travel_0073.png,#영주시티투어,5
2538,travel_0074.png,#旅行,2
2539,travel_0074.png,#旅行转场,1
2540,travel_0074.png,#中国旅行,2
2541,travel_0074.png,#中国云南,2
2542,travel_0074.png,#大理,2
2543,travel_0074.png,#여행,2
2544,travel_0074.png,#여행릴스,1
2545,travel_0074.png,#데일리코디,4
2546,travel_0074.png,#여행코디,2
2547,travel_0074.png,#중국,2
2548,travel_0074.png,#중국여행,2
2549,travel_0074.png,#운남성,2
2550,travel_0074.png,#따리,1
2551,travel_0074.png,#릴스,1
2552,travel_0074.png,#챌린지,1
2553,travel_0074.png,#릴스댄스,1
2554,travel_0074.png,#여행댄스,1
2555,travel_0074.png,#china,2
2556,travel_0074.png,#chinese,2
2557,travel_0074.png,#travel,1
2558,travel_0074.png,#ootd,4
2559,travel_0074.png,#fyp,1
2560,travel_0074.png,#fypシ,1
2561,travel_0074.png,#reels,2
2562,travel_0074.png,#lalaland,1
2563,travel_0076.png,#여기서행복할것,4
2564,travel_0076.png,#여기서행복할것_해외,3
2565,travel_0076.png,#여기서행복할것_표지판샷,5
2566,travel_0076.png,#behappyhere,4
2567,travel_0076.png,#여행사진,5
2568,travel_0076.png,#인생샷,3
2569,travel_0076.png,#표지판샷,5
2570,travel_0076.png,#찰스엔터,2
2571,travel_0076.png,#여행스타그램,5
2572,travel_0076.png,#여행꿀팁,3
2573,travel_0076.png,#사진감성,3
2574,travel_0076.png,#여행아이디어,2
2575,travel_0076.png,#여행기록,3
2576,travel_0076.png,#인스타그램여행,5
2577,travel_0077.png,#런던털보,2
2578,travel_0077.png,#시티털보,3
2579,travel_0078.png,#주재담은_국내,5
2580,travel_0078.png,#주재담은_코스,4
2581,travel_0078.png,#소도시,4
2582,travel_0078.png,#국내여행,4
2583,travel_0078.png,#여행,4
2584,travel_0078.png,#커플여행,2
2585,travel_0078.png,#가성비,3
2586,travel_0078.png,#당일치기,2
