sample_id,post_id,label,fold
2088,solotravel_0061.png,3,1
2089,solotravel_0061.png,2,1
2090,solotravel_0061.png,1,1
2091,solotravel_0061.png,2,1
2092,solotravel_0061.png,2,1
2093,solotravel_0061.png,2,1
2094,solotravel_0061.png,0,1
2095,solotravel_0061.png,0,1
2096,solotravel_0062.png,4,3
2097,solotravel_0063.png,4,3
2098,solotravel_0063.png,4,3
2099,solotravel_0063.png,3,3
2100,solotravel_0063.png,3,3
2101,solotravel_0063.png,4,3
2102,solotravel_0063.png,3,3
2103,solotravel_0063.png,1,3
2104,solotravel_0063.png,1,3
2105,solotravel_0063.png,1,3
2106,solotravel_0063.png,3,3
2107,solotravel_0064.png,1,3
2108,solotravel_0064.png,1,3
2109,solotravel_0064.png,2,3
2110,solotravel_0064.png,3,3
2111,solotravel_0065.png,3,2
2112,solotravel_0065.png,4,2
2113,solotravel_0065.png,3,2
2114,solotravel_0065.png,3,2
2115,solotravel_0065.png,4,2
2116,solotravel_0066.png,3,1
2117,solotravel_0066.png,3,1
2118,solotravel_0066.png,4,1
2119,solotravel_0066.png,2,1
2120,solotravel_0066.png,2,1
2121,solotravel_0067.png,4,2
2122,solotravel_0067.png,4,2
2123,solotravel_0067.png,3,2
2124,solotravel_0067.png,3,2
2125,solotravel_0067.png,2,2
2126,solotravel_0068.png,4,3
2127,solotravel_0068.png,4,3
2128,solotravel_0068.png,4,3
2129,solotravel_0068.png,3,3
2130,solotravel_0068.png,1,3
2131,solotravel_0068.png,1,3
2132,solotravel_0068.png,0,3
2133,solotravel_0068.png,1,3
2134,solotravel_0068.png,1,3
2135,solotravel_0068.png,1,3
2136,solotravel_0068.png,1,3
2137,solotravel_0068.png,1,3
2138,solotravel_0068.png,1,3
2139,solotravel_0068.png,0,3
2140,solotravel_0069.png,4,4
2141,solotravel_0069.png,3,4
2142,solotravel_0069.png,4,4
2143,solotravel_0069.png,0,4
2144,solotravel_0069.png,0,4
2145,solotravel_0069.png,0,4
2146,solotravel_0069.png,1,4
2147,solotravel_0069.png,0,4
2148,solotravel_0069.png,1,4
2149,solotravel_0069.png,0,4
2150,solotravel_0069.png,0,4
2151,solotravel_0070.png,1,4
2152,solotravel_0070.png,4,4
2153,solotravel_0070.png,4,4
2154,solotravel_0071.png,1,0
2155,solotravel_0071.png,3,0
2156,solotravel_0071.png,1,0
2157,solotravel_0071.png,1,0
2158,solotravel_0071.png,1,0
2159,solotravel_0074.png,3,0
2160,solotravel_0074.png,3,0
2161,solotravel_0074.png,1,0
2162,solotravel_0074.png,2,0
2163,solotravel_0074.png,3,0
2164,solotravel_0074.png,3,0
2165,solotravel_0075.png,4,1
2166,solotravel_0075.png,4,1
2167,solotravel_0075.png,4,1
2168,solotravel_0075.png,3,1
2169,solotravel_0075.png,4,1
2170,solotravel_0075.png,3,1
2171,solotravel_0075.png,3,1
2172,solotravel_0075.png,1,1
2173,solotravel_0075.png,3,1
2174,solotravel_0075.png,2,1
2175,solotravel_0075.png,2,1
2176,solotravel_0076.png,4,4
2177,solotravel_0076.png,4,4
2178,solotravel_0076.png,4,4
2179,solotravel_0077.png,1,0
2180,solotravel_0077.png,0,0
2181,solotravel_0077.png,0,0
2182,solotravel_0077.png,0,0
2183,solotravel_0077.png,0,0
2184,solotravel_0079.png,4,2
2185,solotravel_0079.png,3,2
2186,solotravel_0079.png,3,2
2187,solotravel_0079.png,2,2
2188,solotravel_0079.png,2,2
2189,solotravel_0081.png,4,1
2190,solotravel_0081.png,4,1
2191,solotravel_0081.png,2,1
2192,solotravel_0081.png,3,1
2193,solotravel_0081.png,2,1
2194,solotravel_0082.png,4,2
2195,solotravel_0082.png,3,2
2196,solotravel_0082.png,4,2
2197,solotravel_0082.png,0,2
2198,solotravel_0082.png,0,2
2199,solotravel_0083.png,2,3
2200,solotravel_0083.png,3,3
2201,solotravel_0083.png,3,3
2202,solotravel_0083.png,4,3
2203,solotravel_0083.png,1,3
2204,solotravel_0084.png,3,4
2205,solotravel_0084.png,4,4
2206,solotravel_0084.png,3,4
2207,solotravel_0084.png,3,4
2208,solotravel_0084.png,4,4
2209,solotravel_0086.png,0,0
2210,solotravel_0086.png,0,0
2211,solotravel_0086.png,1,0
2212,solotravel_0086.png,0,0
2213,solotravel_0086.png,0,0
2214,solotravel_0087.png,3,0
2215,solotravel_0087.png,4,0
2216,solotravel_0087.png,4,0
2217,solotravel_0087.png,4,0
2218,solotravel_0087.png,1,0
2219,solotravel_0089.png,4,3
2220,solotravel_0089.png,3,3
2221,solotravel_0089.png,3,3
2222,solotravel_0089.png,4,3
2223,solotravel_0090.png,4,0
2224,solotravel_0090.png,4,0
2225,solotravel_0090.png,4,0
2226,solotravel_0090.png,3,0
2227,solotravel_0090.png,2,0
2228,solotravel_0090.png,3,0
2229,solotravel_0090.png,0,0
2230,solotravel_0090.png,1,0
2231,solotravel_0091.png,3,1
2232,solotravel_0091.png,4,1
2233,solotravel_0091.png,4,1
2234,solotravel_0091.png,2,1
2235,solotravel_0091.png,2,1
2236,solotravel_0096.png,4,4
2237,solotravel_0096.png,4,4
2238,solotravel_0096.png,3,4
2239,solotravel_0096.png,1,4
2240,solotravel_0096.png,2,4
2241,solotravel_0097.png,3,3
2242,solotravel_0097.png,4,3
2243,solotravel_0097.png,3,3
2244,solotravel_0099.png,4,1
2245,solotravel_0099.png,3,1
2246,solotravel_0099.png,4,1
2247,solotravel_0099.png,4,1
2248,solotravel_0099.png,1,1
2249,travel_0001.png,3,0
2250,travel_0001.png,4,0
2251,travel_0001.png,1,0
2252,travel_0001.png,4,0
2253,travel_0002.png,4,4
2254,travel_0002.png,4,4
2255,travel_0002.png,3,4
2256,travel_0002.png,1,4
2257,travel_0002.png,3,4
2258,travel_0003.png,4,1
2259,travel_0003.png,4,1
2260,travel_0003.png,2,1
2261,travel_0003.png,2,1
2262,travel_0003.png,1,1
2263,travel_0004.png,4,0
2264,travel_0004.png,2,0
2265,travel_0004.png,4,0
2266,travel_0004.png,3,0
2267,travel_0004.png,2,0
2268,travel_0005.png,4,4
2269,travel_0005.png,0,4
2270,travel_0005.png,0,4
2271,travel_0005.png,1,4
2272,travel_0005.png,3,4
2273,travel_0005.png,3,4
2274,travel_0005.png,1,4
2275,travel_0005.png,0,4
2276,travel_0005.png,1,4
2277,travel_0005.png,1,4
2278,travel_0005.png,0,4
2279,travel_0007.png,2,3
2280,travel_0007.png,3,3
2281,travel_0009.png,4,4
2282,travel_0009.png,3,4
2283,travel_0009.png,3,4
2284,travel_0009.png,3,4
2285,travel_0012.png,4,2
2286,travel_0012.png,2,2
2287,travel_0012.png,3,2
2288,travel_0012.png,3,2
2289,travel_0012.png,3,2
2290,travel_0013.png,2,2
2291,travel_0013.png,3,2
2292,travel_0013.png,1,2
2293,travel_0013.png,4,2
2294,travel_0013.png,1,2
2295,travel_0013.png,2,2
2296,travel_0013.png,2,2
2297,travel_0013.png,0,2
2298,travel_0013.png,4,2
2299,travel_0013.png,0,2
2300,travel_0013.png,4,2
2301,travel_0013.png,0,2
2302,travel_0013.png,1,2
2303,travel_0013.png,0,2
2304,travel_0013.png,1,2
2305,travel_0013.png,3,2
2306,travel_0013.png,0,2
2307,travel_0013.png,4,2
2308,travel_0013.png,0,2
2309,travel_0013.png,4,2
2310,travel_0013.png,0,2
2311,travel_0013.png,3,2
2312,travel_0013.png,0,2
2313,travel_0013.png,0,2
2314,travel_0013.png,1,2
2315,travel_0013.png,4,2
2316,travel_0013.png,4,2
2317,travel_0013.png,3,2
2318,travel_0013.png,4,2
2319,travel_0013.png,0,2
2320,travel_0015.png,4,2
2321,travel_0018.png,1,2
2322,travel_0018.png,0,2
2323,travel_0018.png,0,2
2324,travel_0018.png,1,2
2325,travel_0018.png,0,2
2326,travel_0018.png,0,2
2327,travel_0019.png,3,3
2328,travel_0019.png,4,3
2329,travel_0019.png,4,3
2330,travel_0019.png,3,3
2331,travel_0020.png,4,2
2332,travel_0020.png,4,2
2333,travel_0020.png,3,2
2334,travel_0020.png,2,2
2335,travel_0022.png,4,1
2336,travel_0022.png,3,1
2337,travel_0022.png,3,1
2338,travel_0022.png,3,1
2339,travel_0022.png,2,1
2340,travel_0022.png,1,1
2341,travel_0022.png,1,1
2342,travel_0022.png,1,1
2343,travel_0022.png,3,1
2344,travel_0022.png,1,1
2345,travel_0022.png,0,1
2346,travel_0022.png,2,1
2347,travel_0022.png,2,1
2348,travel_0022.png,2,1
2349,travel_0022.png,2,1
2350,travel_0023.png,3,2
2351,travel_0023.png,4,2
2352,travel_0023.png,4,2
2353,travel_0023.png,3,2
2354,travel_0026.png,4,3
2355,travel_0029.png,4,3
2356,travel_0029.png,3,3
2357,travel_0029.png,1,3
2358,travel_0029.png,2,3
2359,travel_0029.png,0,3
2360,travel_0031.png,3,0
2361,travel_0031.png,4,0
2362,travel_0031.png,1,0
2363,travel_0031.png,0,0
2364,travel_0031.png,0,0
2365,travel_0031.png,1,0
2366,travel_0031.png,1,0
2367,travel_0031.png,0,0
2368,travel_0031.png,1,0
2369,travel_0032.png,4,3
2370,travel_0032.png,4,3
2371,travel_0032.png,3,3
2372,travel_0032.png,4,3
2373,travel_0032.png,3,3
2374,travel_0033.png,0,1
2375,travel_0033.png,1,1
2376,travel_0033.png,1,1
2377,travel_0034.png,1,0
2378,travel_0034.png,4,0
2379,travel_0034.png,4,0
2380,travel_0034.png,3,0
2381,travel_0036.png,0,2
2382,travel_0036.png,0,2
2383,travel_0036.png,0,2
2384,travel_0038.png,3,2
2385,travel_0038.png,4,2
2386,travel_0038.png,4,2
2387,travel_0038.png,2,2
2388,travel_0038.png,0,2
2389,travel_0043.png,4,3
2390,travel_0043.png,3,3
2391,travel_0043.png,2,3
2392,travel_0044.png,3,2
2393,travel_0044.png,3,2
2394,travel_0044.png,4,2
2395,travel_0045.png,2,3
2396,travel_0045.png,4,3
2397,travel_0045.png,0,3
2398,travel_0045.png,2,3
2399,travel_0045.png,2,3
2400,travel_0045.png,2,3
2401,travel_0045.png,0,3
2402,travel_0045.png,0,3
2403,travel_0045.png,0,3
2404,travel_0045.png,0,3
2405,travel_0045.png,0,3
2406,travel_0045.png,0,3
2407,travel_0046.png,3,1
2408,travel_0046.png,3,1
2409,travel_0046.png,4,1
2410,travel_0046.png,4,1
2411,travel_0046.png,4,1
2412,travel_0046.png,0,1
2413,travel_0046.png,2,1
2414,travel_0046.png,3,1
2415,travel_0046.png,1,1
2416,travel_0047.png,0,4
2417,travel_0047.png,4,4
2418,travel_0047.png,3,4
2419,travel_0047.png,1,4
2420,travel_0047.png,2,4
2421,travel_0048.png,4,3
2422,travel_0048.png,3,3
2423,travel_0048.png,3,3
2424,travel_0048.png,4,3
2425,travel_0049.png,2,1
2426,travel_0049.png,1,1
2427,travel_0049.png,4,1
2428,travel_0049.png,4,1
2429,travel_0049.png,3,1
2430,travel_0049.png,1,1
2431,travel_0049.png,4,1
2432,travel_0049.png,4,1
2433,travel_0049.png,4,1
2434,travel_0049.png,3,1
2435,travel_0049.png,4,1
2436,travel_0050.png,4,4
2437,travel_0050.png,3,4
2438,travel_0050.png,2,4
2439,travel_0050.png,2,4
2440,travel_0050.png,3,4
2441,travel_0051.png,4,4
2442,travel_0051.png,4,4
2443,travel_0051.png,4,4
2444,travel_0051.png,3,4
2445,travel_0051.png,2,4
2446,travel_0051.png,4,4
2447,travel_0051.png,3,4
2448,travel_0051.png,3,4
2449,travel_0051.png,4,4
2450,travel_0051.png,4,4
2451,travel_0051.png,1,4
2452,travel_0051.png,2,4
2453,travel_0051.png,3,4
2454,travel_0051.png,1,4
2455,travel_0051.png,4,4
2456,travel_0051.png,3,4
2457,travel_0051.png,4,4
2458,travel_0051.png,4,4
2459,travel_0051.png,4,4
2460,travel_0051.png,3,4
2461,travel_0053.png,1,4
2462,travel_0053.png,3,4
2463,travel_0053.png,1,4
2464,travel_0053.png,1,4
2465,travel_0053.png,2,4
2466,travel_0053.png,1,4
2467,travel_0053.png,1,4
2468,travel_0056.png,1,4
2469,travel_0056.png,3,4
2470,travel_0056.png,2,4
2471,travel_0056.png,0,4
2472,travel_0056.png,0,4
2473,travel_0057.png,1,1
2474,travel_0057.png,4,1
2475,travel_0057.png,3,1
2476,travel_0057.png,1,1
2477,travel_0057.png,1,1
2478,travel_0058.png,4,3
2479,travel_0058.png,4,3
2480,travel_0058.png,1,3
2481,travel_0058.png,4,3
2482,travel_0058.png,2,3
2483,travel_0059.png,4,1
2484,travel_0059.png,3,1
2485,travel_0059.png,3,1
2486,travel_0061.png,0,4
2487,travel_0061.png,0,4
2488,travel_0061.png,1,4
2489,travel_0061.png,0,4
2490,travel_0061.png,0,4
2491,travel_0061.png,1,4
2492,travel_0061.png,0,4
2493,travel_0061.png,1,4
2494,travel_0061.png,0,4
2495,travel_0061.png,3,4
2496,travel_0061.png,1,4
2497,travel_0061.png,0,4
2498,travel_0061.png,0,4
2499,travel_0061.png,0,4
2500,travel_0061.png,0,4
2501,travel_0061.png,0,4
2502,travel_0061.png,0,4
2503,travel_0061.png,0,4
2504,travel_0061.png,0,4
2505,travel_0061.png,0,4
2506,travel_0061.png,1,4
2507,travel_0061.png,0,4
2508,travel_0061.png,2,4
2509,travel_0061.png,2,4
2510,travel_0061.png,1,4
2511,travel_0061.png,1,4
2512,travel_0062.png,4,1
2513,travel_0062.png,4,1
2514,travel_0062.png,4,1
2515,travel_0062.png,4,1
2516,travel_0062.png,2,1
2517,travel_0063.png,1,0
2518,travel_0063.png,0,0
2519,travel_0063.png,1,0
2520,travel_0063.png,1,0
2521,travel_0063.png,1,0
2522,travel_0066.png,0,3
2523,travel_0066.png,0,3
2524,travel_0066.png,0,3
2525,travel_0066.png,0,3
2526,travel_0066.png,0,3
2527,travel_0067.png,4,2
2528,travel_0067.png,4,2
2529,travel_0067.png,2,2
2530,travel_0067.png,4,2
2531,travel_0069.png,3,2
2532,travel_0069.png,4,2
2533,travel_0069.png,3,2
2534,travel_0069.png,4,2
2535,travel_0071.png,4,2
2536,travel_0071.png,4,2
2537,travel_0073.png,4,1
2538,travel_0074.png,1,0
2539,travel_0074.png,0,0
2540,travel_0074.png,1,0
2541,travel_0074.png,1,0
2542,travel_0074.png,1,0
2543,travel_0074.png,1,0
2544,travel_0074.png,0,0
2545,travel_0074.png,3,0
2546,travel_0074.png,1,0
2547,travel_0074.png,1,0
2548,travel_0074.png,1,0
2549,travel_0074.png,1,0
2550,travel_0074.png,0,0
2551,travel_0074.png,0,0
2552,travel_0074.png,0,0
2553,travel_0074.png,0,0
2554,travel_0074.png,0,0
2555,travel_0074.png,1,0
2556,travel_0074.png,1,0
2557,travel_0074.png,0,0
2558,travel_0074.png,3,0
2559,travel_0074.png,0,0
2560,travel_0074.png,0,0
2561,travel_0074.png,1,0
2562,travel_0074.png,0,0
2563,travel_0076.png,3,4
2564,travel_0076.png,2,4
2565,travel_0076.png,4,4
2566,travel_0076.png,3,4
2567,travel_0076.png,4,4
2568,travel_0076.png,2,4
2569,travel_0076.png,4,4
2570,travel_0076.png,1,4
2571,travel_0076.png,4,4
2572,travel_0076.png,2,4
2573,travel_0076.png,2,4
2574,travel_0076.png,1,4
2575,travel_0076.png,2,4
2576,travel_0076.png,4,4
2577,travel_0077.png,1,1
2578,travel_0077.png,2,1
2579,travel_0078.png,4,0
2580,travel_0078.png,3,0
2581,travel_0078.png,3,0
2582,travel_0078.png,3,0
2583,travel_0078.png,3,0
2584,travel_0078.png,1,0
2585,travel_0078.png,2,0
2586,travel_0078.png,1,0
2587,travel_0079.png,4,4
2588,travel_0079.png,3,4
2589,travel_0079.png,4,4
2590,travel_0079.png,0,4
2591,travel_0082.png,1,3
2592,travel_0082.png,4,3
2593,travel_0082.png,3,3
2594,travel_0082.png,1,3
2595,travel_0082.png,3,3
2596,travel_0082.png,3,3
2597,travel_0082.png,0,3
2598,travel_0083.png,4,0
2599,travel_0083.png,3,0
2600,travel_0083.png,4,0
2601,travel_0083.png,4,0
2602,travel_0083.png,4,0
2603,travel_0084.png,4,0
2604,travel_0085.png,4,4
2605,travel_0085.png,4,4
2606,travel_0085.png,2,4
2607,travel_0085.png,0,4
2608,travel_0085.png,1,4
2609,travel_0086.png,1,2
2610,travel_0086.png,1,2
2611,travel_0086.png,1,2
2612,travel_0087.png,3,4
2613,travel_0087.png,2,4
2614,travel_0087.png,3,4
2615,travel_0087.png,1,4
2616,travel_0087.png,2,4
2617,travel_0090.png,0,4
2618,travel_0090.png,4,4
2619,travel_0090.png,3,4
2620,travel_0090.png,3,4
2621,travel_0090.png,2,4
2622,travel_0090.png,4,4
2623,travel_0090.png,4,4
2624,travel_0090.png,0,4
2625,travel_0092.png,0,2
2626,travel_0092.png,0,2
2627,travel_0092.png,4,2
2628,travel_0092.png,1,2
2629,travel_0092.png,1,2
2630,travel_0092.png,1,2
2631,travel_0092.png,0,2
2632,travel_0092.png,0,2
2633,travel_0092.png,1,2
2634,travel_0092.png,0,2
2635,travel_0093.png,3,1
2636,travel_0093.png,4,1
2637,travel_0093.png,1,1
2638,travel_0093.png,1,1
2639,travel_0093.png,1,1
2640,travel_0093.png,1,1
2641,travel_0093.png,1,1
2642,travel_0093.png,1,1
2643,travel_0093.png,1,1
2644,travel_0093.png,4,1
2645,travel_0093.png,2,1
2646,travel_0095.png,4,3
2647,travel_0097.png,4,2
2648,travel_0097.png,3,2
2649,travel_0097.png,2,2
2650,foodstagram_0003.png,4,1
2651,foodstagram_0003.png,4,1
2652,foodstagram_0003.png,4,1
2653,foodstagram_0003.png,2,1
2654,foodstagram_0005.png,1,2
2655,foodstagram_0005.png,0,2
2656,foodstagram_0005.png,3,2
2657,foodstagram_0006.png,4,1
2658,foodstagram_0006.png,4,1
2659,foodstagram_0009.png,3,0
2660,foodstagram_0009.png,4,0
2661,foodstagram_0009.png,4,0
2662,foodstagram_0009.png,3,0
2663,foodstagram_0009.png,4,0
2664,foodstagram_0011.png,0,2
2665,foodstagram_0011.png,4,2
2666,foodstagram_0012.png,4,3
2667,foodstagram_0012.png,2,3
2668,foodstagram_0012.png,4,3
2669,foodstagram_0012.png,3,3
2670,foodstagram_0012.png,4,3
2671,foodstagram_0012.png,3,3
2672,foodstagram_0012.png,3,3
2673,foodstagram_0012.png,3,3
2674,foodstagram_0012.png,3,3
2675,foodstagram_0012.png,4,3
2676,foodstagram_0012.png,4,3
2677,foodstagram_0012.png,1,3
2678,foodstagram_0012.png,1,3
2679,foodstagram_0012.png,2,3
2680,foodstagram_0012.png,2,3
2681,foodstagram_0012.png,3,3
2682,foodstagram_0012.png,4,3
2683,foodstagram_0012.png,3,3
2684,foodstagram_0012.png,4,3
2685,foodstagram_0012.png,4,3
2686,foodstagram_0012.png,3,3
2687,foodstagram_0012.png,3,3
2688,foodstagram_0012.png,3,3
2689,foodstagram_0013.png,4,0
2690,foodstagram_0013.png,1,0
2691,foodstagram_0013.png,4,0
2692,foodstagram_0013.png,4,0
2693,foodstagram_0013.png,4,0
2694,foodstagram_0013.png,4,0
2695,foodstagram_0014.png,4,3
2696,foodstagram_0014.png,3,3
2697,foodstagram_0015.png,4,1
2698,foodstagram_0015.png,4,1
2699,foodstagram_0015.png,4,1
2700,foodstagram_0015.png,4,1
2701,foodstagram_0015.png,4,1
2702,foodstagram_0018.png,1,0
2703,foodstagram_0018.png,4,0
2704,foodstagram_0018.png,1,0
2705,foodstagram_0018.png,3,0
2706,foodstagram_0018.png,2,0
2707,foodstagram_0018.png,3,0
2708,foodstagram_0018.png,3,0
2709,foodstagram_0018.png,3,0
2710,foodstagram_0018.png,3,0
2711,foodstagram_0018.png,2,0
2712,foodstagram_0018.png,3,0
2713,foodstagram_0018.png,3,0
2714,foodstagram_0018.png,1,0
2715,foodstagram_0018.png,1,0
2716,foodstagram_0018.png,0,0
2717,foodstagram_0018.png,1,0
2718,foodstagram_0018.png,1,0
2719,foodstagram_0018.png,1,0
2720,foodstagram_0018.png,3,0
2721,foodstagram_0018.png,1,0
2722,foodstagram_0018.png,1,0
2723,foodstagram_0018.png,2,0
2724,foodstagram_0018.png,2,0
2725,foodstagram_0018.png,1,0
2726,foodstagram_0018.png,3,0
2727,foodstagram_0018.png,2,0
2728,foodstagram_0018.png,3,0
2729,foodstagram_0018.png,3,0
2730,foodstagram_0018.png,4,0
2731,foodstagram_0018.png,0,0
2732,foodstagram_0019.png,1,4
2733,foodstagram_0020.png,1,1
2734,foodstagram_0020.png,4,1
2735,foodstagram_0020.png,1,1
2736,foodstagram_0020.png,1,1
2737,foodstagram_0020.png,2,1
2738,foodstagram_0020.png,0,1
2739,foodstagram_0020.png,1,1
2740,foodstagram_0020.png,1,1
2741,foodstagram_0020.png,1,1
2742,foodstagram_0020.png,1,1
2743,foodstagram_0020.png,1,1
2744,foodstagram_0020.png,1,1
2745,foodstagram_0020.png,1,1
2746,foodstagram_0020.png,1,1
2747,foodstagram_0020.png,1,1
2748,foodstagram_0020.png,1,1
2749,foodstagram_0020.png,1,1
2750,foodstagram_0020.png,2,1
2751,foodstagram_0020.png,2,1
2752,foodstagram_0020.png,1,1
2753,foodstagram_0020.png,0,1
2754,foodstagram_0020.png,3,1
2755,foodstagram_0020.png,3,1
2756,foodstagram_0020.png,3,1
2757,foodstagram_0020.png,3,1
2758,foodstagram_0020.png,1,1
2759,foodstagram_0020.png,1,1
2760,foodstagram_0020.png,0,1
2761,foodstagram_0020.png,1,1
2762,foodstagram_0020.png,3,1
2763,foodstagram_0021.png,4,2
2764,foodstagram_0021.png,3,2
2765,foodstagram_0021.png,2,2
2766,foodstagram_0021.png,4,2
2767,foodstagram_0022.png,4,1
2768,foodstagram_0023.png,3,0
2769,foodstagram_0023.png,3,0
2770,foodstagram_0023.png,1,0
2771,foodstagram_0025.png,4,1
2772,foodstagram_0025.png,1,1
2773,foodstagram_0025.png,3,1
2774,foodstagram_0025.png,4,1
2775,foodstagram_0026.png,1,3
2776,foodstagram_0026.png,1,3
2777,foodstagram_0026.png,4,3
2778,foodstagram_0026.png,3,3
2779,foodstagram_0026.png,4,3
2780,foodstagram_0026.png,3,3
2781,foodstagram_0026.png,1,3
2782,foodstagram_0026.png,1,3
2783,foodstagram_0026.png,2,3
2784,foodstagram_0026.png,2,3
2785,foodstagram_0026.png,2,3
2786,foodstagram_0026.png,2,3
2787,foodstagram_0026.png,2,3
2788,foodstagram_0026.png,2,3
2789,foodstagram_0026.png,2,3
2790,foodstagram_0026.png,2,3
2791,foodstagram_0026.png,1,3
2792,foodstagram_0026.png,4,3
2793,foodstagram_0026.png,4,3
2794,foodstagram_0026.png,4,3
2795,foodstagram_0026.png,4,3
2796,foodstagram_0026.png,1,3
2797,foodstagram_0026.png,1,3
2798,foodstagram_0026.png,1,3
2799,foodstagram_0026.png,1,3
2800,foodstagram_0026.png,1,3
2801,foodstagram_0026.png,1,3
2802,foodstagram_0026.png,1,3
2803,foodstagram_0027.png,2,0
2804,foodstagram_0027.png,4,0
2805,foodstagram_0027.png,4,0
2806,foodstagram_0027.png,3,0
2807,foodstagram_0027.png,4,0
2808,foodstagram_0027.png,3,0
2809,foodstagram_0027.png,3,0
2810,foodstagram_0027.png,2,0
2811,foodstagram_0027.png,0,0
2812,foodstagram_0027.png,4,0
2813,foodstagram_0027.png,2,0
2814,foodstagram_0027.png,3,0
2815,foodstagram_0027.png,4,0
2816,foodstagram_0027.png,2,0
2817,foodstagram_0030.png,4,0
2818,foodstagram_0030.png,4,0
2819,foodstagram_0030.png,4,0
2820,foodstagram_0030.png,4,0
2821,foodstagram_0030.png,0,0
2822,foodstagram_0031.png,0,3
2823,foodstagram_0031.png,0,3
2824,foodstagram_0031.png,0,3
2825,foodstagram_0031.png,0,3
2826,foodstagram_0031.png,0,3
2827,foodstagram_0031.png,0,3
2828,foodstagram_0032.png,4,3
2829,foodstagram_0032.png,4,3
2830,foodstagram_0032.png,4,3
2831,foodstagram_0032.png,2,3
2832,foodstagram_0034.png,4,0
2833,foodstagram_0034.png,4,0
2834,foodstagram_0035.png,4,4
2835,foodstagram_0035.png,4,4
2836,foodstagram_0035.png,4,4
2837,foodstagram_0035.png,3,4
2838,foodstagram_0035.png,3,4
2839,foodstagram_0036.png,4,0
2840,foodstagram_0037.png,4,2
2841,foodstagram_0037.png,2,2
2842,foodstagram_0039.png,4,2
2843,foodstagram_0039.png,4,2
2844,foodstagram_0039.png,4,2
2845,foodstagram_0039.png,4,2
2846,foodstagram_0039.png,4,2
2847,foodstagram_0039.png,4,2
2848,foodstagram_0040.png,4,0
2849,foodstagram_0040.png,4,0
2850,foodstagram_0040.png,3,0
2851,foodstagram_0040.png,1,0
2852,foodstagram_0041.png,3,4
2853,foodstagram_0041.png,2,4
2854,foodstagram_0041.png,4,4
2855,foodstagram_0041.png,4,4
2856,foodstagram_0041.png,3,4
2857,foodstagram_0042.png,2,0
2858,foodstagram_0044.png,4,4
2859,foodstagram_0044.png,3,4
2860,foodstagram_0044.png,4,4
2861,foodstagram_0044.png,4,4
2862,foodstagram_0044.png,1,4
2863,foodstagram_0045.png,3,0
2864,foodstagram_0045.png,3,0
2865,foodstagram_0045.png,3,0
2866,foodstagram_0048.png,3,1
2867,foodstagram_0048.png,4,1
2868,foodstagram_0048.png,2,1
2869,foodstagram_0048.png,2,1
2870,foodstagram_0048.png,4,1
2871,foodstagram_0050.png,4,0
2872,foodstagram_0050.png,3,0
2873,foodstagram_0050.png,2,0
2874,foodstagram_0050.png,1,0
2875,foodstagram_0051.png,1,1
2876,foodstagram_0051.png,4,1
2877,foodstagram_0051.png,4,1
2878,foodstagram_0051.png,4,1
2879,foodstagram_0051.png,3,1
2880,foodstagram_0052.png,1,1
2881,foodstagram_0052.png,4,1
2882,foodstagram_0054.png,3,2
2883,foodstagram_0055.png,4,2
2884,foodstagram_0055.png,4,2
2885,foodstagram_0055.png,3,2
2886,foodstagram_0055.png,3,2
2887,foodstagram_0055.png,3,2
2888,foodstagram_0056.png,4,4
2889,foodstagram_0056.png,4,4
2890,foodstagram_0056.png,4,4
2891,foodstagram_0056.png,1,4
2892,foodstagram_0056.png,4,4
2893,foodstagram_0056.png,1,4
2894,foodstagram_0057.png,1,1
2895,foodstagram_0057.png,1,1
2896,foodstagram_0057.png,1,1
2897,foodstagram_0057.png,0,1
2898,foodstagram_0057.png,2,1
2899,foodstagram_0057.png,2,1
2900,foodstagram_0057.png,3,1
2901,foodstagram_0057.png,3,1
2902,foodstagram_0057.png,3,1
2903,foodstagram_0057.png,3,1
2904,foodstagram_0057.png,4,1
2905,foodstagram_0057.png,3,1
2906,foodstagram_0057.png,3,1
2907,foodstagram_0057.png,1,1
2908,foodstagram_0057.png,3,1
2909,foodstagram_0057.png,3,1
2910,foodstagram_0057.png,0,1
2911,foodstagram_0057.png,0,1
2912,foodstagram_0057.png,0,1
2913,foodstagram_0057.png,0,1
2914,foodstagram_0057.png,1,1
2915,foodstagram_0057.png,1,1
2916,foodstagram_0057.png,3,1
2917,foodstagram_0058.png,4,3
2918,foodstagram_0058.png,4,3
2919,foodstagram_0058.png,1,3
2920,foodstagram_0058.png,3,3
2921,foodstagram_0058.png,3,3
2922,foodstagram_0059.png,3,2
2923,foodstagram_0059.png,4,2
2924,foodstagram_0059.png,4,2
2925,foodstagram_0059.png,3,2
2926,foodstagram_0059.png,3,2
2927,foodstagram_0060.png,4,0
2928,foodstagram_0060.png,3,0
2929,foodstagram_0060.png,3,0
2930,foodstagram_0060.png,3,0
2931,foodstagram_0061.png,4,4
2932,foodstagram_0061.png,4,4
2933,foodstagram_0061.png,1,4
2934,foodstagram_0061.png,1,4
2935,foodstagram_0062.png,4,1
2936,foodstagram_0062.png,4,1
2937,foodstagram_0062.png,3,1
2938,foodstagram_0062.png,4,1
2939,foodstagram_0063.png,4,0
